name,category,price,mrp,unit,stock,image,description,sourcing,storage,variations
"Banana केला per kg","Fruits",52,65,"1kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/3957f7d4-7330-4499-95e9-d68daf3df7f0.jpg","Farm-fresh Banana केला per kg. Harvested fresh in the morning, ozone washed, sorted for grade-A freshness, and delivered within 45 minutes in Bhopal by MyGreenDelight.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":16,""stock"":50},{""weight"":""500g"",""price"":29,""stock"":60},{""weight"":""1 kg"",""price"":52,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":99,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":239,""stock"":25}]"
"Less Sugar potato 5kg","Vegetables",350,438,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/fb2d7e8d-4057-47eb-a2e1-8d16b411fd22.jpg","Farm fresh Less Sugar potato 5kg sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":105,""stock"":40},{""weight"":""500g"",""price"":193,""stock"":50},{""weight"":""1 kg"",""price"":350,""stock"":60}]"
"Frozen Corn 🌽 American","Exotics",110,138,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/62b786ec-fd0b-487d-88db-5b0fed62a8e5.jpeg","Farm fresh Frozen Corn 🌽 American sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":33,""stock"":40},{""weight"":""500g"",""price"":61,""stock"":50},{""weight"":""1 kg"",""price"":110,""stock"":60}]"
"Banana Crates केले के क्रेट","Fruits",700,875,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/images/84e102a6-29cc-4df2-90a4-8439c1df969b.jpg","wholesale sale rate par karod mandi se kam se kam 50 rs kam me aoke outlet par deliver","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":210,""stock"":40},{""weight"":""500g"",""price"":385,""stock"":50},{""weight"":""1 kg"",""price"":700,""stock"":60}]"
"Safal Matar","Exotics",135,169,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/779f61ce-6eb8-4228-a2c5-208db77bf0ce.jpg","Farm fresh Safal Matar sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":41,""stock"":40},{""weight"":""500g"",""price"":74,""stock"":50},{""weight"":""1 kg"",""price"":135,""stock"":60}]"
"Mango salad","Fruits",100,125,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/2a17d587-44df-4724-b59b-a0f9de1615d1.jpg","Indulge in the vibrant and refreshing taste of our Mango Salad, where juicy, ripe mangoes take center stage! This delightful dish combines the sweetness of fresh mangoes with a medley of crunchy vegetables, tossed in a zesty lime dressing that sings with flavor. Perfect as a light lunch, a side dish, or a flavorful addition to your summer gatherings, our Mango Salad is not just a treat for your palate but also a feast for the eyes. 🌟 Fresh, ripe mangoes bursting with flavor🍋 Zesty lime dressing for an invigorating twist🍽️ Perfect for cozy dinners or festive occasions💚 A healthy and delicious way to enjoy your fruits!","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":30,""stock"":50},{""weight"":""500g"",""price"":55,""stock"":60},{""weight"":""1 kg"",""price"":100,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":190,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":460,""stock"":25}]"
"Watermelon salad","Fruits",70,88,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/3b881707-e5a0-4ae2-8421-bbd1b620dbf5.jpg","Indulge in the refreshing taste of our Watermelon Salad, a vibrant dish that balances sweetness and crunch in every bite. Bursting with juicy watermelon chunks and complemented by crisp cucumber slices, this salad is drizzled with a zesty lime vinaigrette and topped with crumbled feta cheese and fresh mint leaves. Perfect for summer gatherings or a light lunch, this deliciously healthy salad is not just a feast for the palate but also a delight for the eyes!- 🍉 Refreshing and hydrating, perfect for hot summer days! - 🍽️ Great as a side dish or a light main course for health-conscious eaters!","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":70,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":133,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":322,""stock"":25}]"
"Papaya salad","Dairy & Staples",70,88,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/204738ad-3c78-4e92-9f39-b46793218c2b.webp","Indulge in the vibrant and refreshing flavors of our Papaya Salad, a delightful dish that brings the essence of Southeast Asian cuisine to your table. Crafted from the freshest green papaya, this salad bursts with zesty lime, tangy fish sauce, and a touch of heat from fresh chilies. It's not just a meal; it's a symphony of crunch and flavor that awakens your taste buds with every bite. Enjoy it as a standalone dish or as a perfect side that complements any Asian-inspired feast.-","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":21,""stock"":50},{""weight"":""500g"",""price"":39,""stock"":60},{""weight"":""1 kg"",""price"":70,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":133,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":322,""stock"":25}]"
"Pineapples salad","Fruits",80,100,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/38efd8a9-4cf5-4bbc-ae27-e9e1f547e3b3.png","Farm fresh Pineapples salad sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":24,""stock"":50},{""weight"":""500g"",""price"":44,""stock"":60},{""weight"":""1 kg"",""price"":80,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":152,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":368,""stock"":25}]"
"Garlic Peeled","Ready-to-Cook & Cut Produce",55,69,"100gm",100,"https://dukaan.b-cdn.net/700x700/webp/media/d1b57ac9-8c26-416b-8a16-4dfe692e8c9f.jpg","Unlock the convenience of cooking with our premium Garlic Peeled product! Sourced from the finest farms, our peeled garlic cloves save you valuable prep time without sacrificing flavor. Whether you're whipping up a quick stir-fry, adding depth to soups, or enhancing marinades, these fresh cloves deliver a robust and aromatic garlic taste that elevates any dish. Enjoy the health benefits of garlic without the hassle of peeling - a kitchen essential for every home chef!- 🧄 Freshly peeled for your convenience - ⏱️ Time-saving prep for instant flavor boost - 🌱 Naturally rich in antioxidants and heart-healthy benefits - 🍽️ Perfect for a variety of dishes, from savory to sweet!","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""100g Pack"",""price"":55,""stock"":50},{""weight"":""200g (Twin Pack)"",""price"":105,""stock"":40},{""weight"":""500g (Chef Pack)"",""price"":248,""stock"":25}]"
"Peanut pealed","Vegetables",160,200,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/images/3cf370d8-8982-4187-a3c6-6f253c8d713d.jpg","Farm fresh Peanut pealed sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":48,""stock"":40},{""weight"":""500g"",""price"":88,""stock"":50},{""weight"":""1 kg"",""price"":160,""stock"":60}]"
"Munakka","Vegetables",100,125,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/projecteagle/images/b671fb62-5abc-4c35-813e-52e3e6028937.jpg","Farm fresh Munakka sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":30,""stock"":50},{""weight"":""500g"",""price"":55,""stock"":60},{""weight"":""1 kg"",""price"":100,""stock"":80},{""weight"":""2 kg (Bulk Saver)"",""price"":190,""stock"":40},{""weight"":""5 kg (Society Sack)"",""price"":460,""stock"":25}]"
"Kismis","Vegetables",350,438,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/projecteagle/images/403bf6b5-6350-427a-867e-c9ed12cb418d.jpg","Farm fresh Kismis sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":105,""stock"":40},{""weight"":""500g"",""price"":193,""stock"":50},{""weight"":""1 kg"",""price"":350,""stock"":60}]"
"Walnut","Vegetables",800,1000,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/projecteagle/images/65eff6a3-6b64-4f3d-9c2d-721f4b1d082b.jpg","Farm fresh Walnut sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":240,""stock"":40},{""weight"":""500g"",""price"":440,""stock"":50},{""weight"":""1 kg"",""price"":800,""stock"":60}]"
"Anjeer","Vegetables",300,375,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/projecteagle/images/0ac80581-698d-4889-b006-dd8b8d46c40d.jpg","Farm fresh Anjeer sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":90,""stock"":40},{""weight"":""500g"",""price"":165,""stock"":50},{""weight"":""1 kg"",""price"":300,""stock"":60}]"
"Primium Fruits And Dry Fruits Bucket","Fruits",3000,3750,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/6e0a6ea2-ae75-47fb-8bc8-0fab6e4d427c.webp","including fruits, imported fruits and Dry fruits in a wonderful package.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":900,""stock"":40},{""weight"":""500g"",""price"":1650,""stock"":50},{""weight"":""1 kg"",""price"":3000,""stock"":60}]"
"Blueberry (ब्लूबेरी)","Exotics",275,352,"1 kg",100,"https://cdn.shopify.com/s/files/1/0551/4133/5088/products/Blueberry.jpg?v=1646281692","100% farm-fresh Blueberry (ब्लूबेरी) sourced daily from trusted local Bhopal & MP farmers. Graded for premium quality, crisp texture, and natural freshness.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":83,""stock"":40},{""weight"":""500g"",""price"":151,""stock"":50},{""weight"":""1 kg"",""price"":275,""stock"":60}]"
"Mango Shake Monthly Membership","Fruits",5100,6375,"450ml",100,"https://dukaan.b-cdn.net/700x700/webp/media/8383cf48-96db-43f4-bd02-5423147c8d94.png","Indulge in the tropical delight of our Mango Shake Monthly Membership, where each sip transports you to sun-kissed beaches and warm breezy days! With this membership, you'll enjoy a consistent supply of our luscious, hand-crafted mango shakes delivered straight to your doorstep, ensuring that your craving for this fruity pleasure is always satisfied. Whether you're looking to cool down on a hot summer day or simply relish a delectable treat, our membership provides you with the perfect solution. Join us in celebrating the incredible taste of mangoes and make every month a little sweeter!🌟 Enjoy fresh, creamy mango shakes delivered monthly! 🍹 Made from premium, ripe mangoes for the ultimate taste experience. 🌿 Comes with exclusive member-only perks and discounts! 🌈 Customize your order with different flavors and add-ons. 📦 Hassle-free delivery straight to your door every month!","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":1530,""stock"":40},{""weight"":""500g"",""price"":2805,""stock"":50},{""weight"":""1 kg"",""price"":5100,""stock"":60}]"
"Pineapple Juice/Shake Monthly Membership","Dairy & Staples",3100,3875,"250ml",100,"https://dukaan.b-cdn.net/700x700/webp/media/45e3076c-528c-44a7-a058-3dc660078edf.png","Indulge in the tropical delight of our Pineapple Juice/Shake Monthly Membership, designed for those who crave the refreshing taste of sun-ripened pineapples delivered right to their doorstep! Each month, you'll receive a curated selection of our finest pineapple juice and creamy shakes, made from premium, all-natural ingredients. Enjoy the sweet, tangy flavors and boost your wellness with this invigorating elixir that promises to transport your taste buds to a paradise getaway. Perfect for smoothies, cocktails, or simply on its own, this membership ensures you never run out of your favorite fruit drink. Taste the sunshine every month, and embrace a healthier lifestyle with every sip!🌞 Fresh, all-natural pineapple goodness packed with essential vitamins! 🍹 Versatile for shakes, smoothies, or as a standalone refreshment! 📦 Convenient monthly delivery right to your door! 🌿 Health-conscious choice that's deliciously hydrating! 💚 Join our pineapple-loving community and enjoy exclusive perks!","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":930,""stock"":40},{""weight"":""500g"",""price"":1705,""stock"":50},{""weight"":""1 kg"",""price"":3100,""stock"":60}]"
"Anar Juice/Shake Monthly Membership","Fruits",4500,5625,"250ml",100,"https://dukaan.b-cdn.net/700x700/webp/media/a62368c1-ae99-4f12-8d37-8ac9715013c5.png","Indulge your senses and elevate your health with our Anar Juice/Shake Monthly Membership! This subscription offers an exquisite selection of our freshly prepared pomegranate juices and shakes, packed with nutrients and bursting with flavor. Perfect for health enthusiasts and juice lovers alike, enjoy the convenience of having delightful, refreshing beverages delivered right to your doorstep each month. Savor the rich taste and numerous health benefits of our premium Anar juices, designed to invigorate your body and energize your day!- 🍹 **Fresh & Natural:** Enjoy 100% pure pomegranate juice without any added preservatives or artificial flavors.- 🌱 **Healthy & Nutritious:** Packed with antioxidants, vitamins, and minerals, ideal for boosting immunity and overall wellness.- 📦 **Convenient Delivery:** Monthly subscription ensures you never run out of your favorite beverage!- 💖 **Satisfaction Guaranteed:** Our juices are made with love and care, ensuring a delightful experience every time! Join the Anar Juice/Shake family today and transform your daily routine into a delicious health ritual!","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Keep refrigerated in mesh bag","[{""weight"":""250g"",""price"":1350,""stock"":40},{""weight"":""500g"",""price"":2475,""stock"":50},{""weight"":""1 kg"",""price"":4500,""stock"":60}]"
"Dates packet 500gm","Exotics",250,313,"1 kg",100,"https://dukaan.b-cdn.net/700x700/webp/media/07944c68-820c-41b8-87a2-8a46bdb28692.jpg","Farm fresh Dates packet 500gm sourced directly from verified farmers. Cleaned, sorted and hygienically packed for your kitchen.","Direct Bhopal Contract Farms & Karond Krishi Mandi (MyGreenDelight Network)","Store in cool dry place","[{""weight"":""250g"",""price"":75,""stock"":40},{""weight"":""500g"",""price"":138,""stock"":50},{""weight"":""1 kg"",""price"":250,""stock"":60}]"
